baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nbisL1-transcript-12930	77.9083427405698	-18.9628690201484	1.9273348431333	-9.8389073843132	0.0000000000000000000000765375075544237	0.000000000000000000269976490709785
nbisL1-transcript-13139	414.999394587075	-0.616122539115563	0.166934803731689	-3.6907973972033	0.000223552148477956	0.020683337960326
nbisL1-transcript-1318	15.102911389489	-6.08028791651313	1.49859098794963	-4.05733650169094	0.0000496355417552523	0.00748579228225774
nbisL1-transcript-13217	1887.91056713717	-0.784244099665629	0.215187771988973	-3.64446405303094	0.000267949580995596	0.0232867104526175
nbisL1-transcript-13226	6951.48877285715	0.592153422664204	0.170478793852893	3.47347261956333	0.000513769780776797	0.0361547866427442
nbisL1-transcript-13247	21.8366248960559	-18.8130948629627	4.15593992157713	-4.52679663757588	0.00000598845177431746	0.0014531310753793
nbisL1-transcript-13312	40.412235228134	-6.55281823092364	1.59979784097691	-4.09602892508104	0.0000420297440285115	0.00678569847127843
nbisL1-transcript-13322	87.255848615147	-1.45134596986136	0.353729649590168	-4.1029808260147	0.0000407861062463124	0.00673066159160637
nbisL1-transcript-13409	59.2997124199818	-21.3607627311469	4.69460790620448	-4.55006321250303	0.00000536298020944193	0.00135123159402002
nbisL1-transcript-1367	1478.30659569722	-12.5352094618473	1.94488815845585	-6.44520838247054	0.000000000115441692800026	0.000000120653671449035
nbisL1-transcript-1374	28.1973348095545	-1.67628957770517	0.49979171126301	-3.35397634640451	0.0007965917200652	0.0481349502109633
nbisL1-transcript-13749	8696.4411577576	0.921705203017582	0.225456262314437	4.08817742987377	0.0000434775570363104	0.00693159989834827
nbisL1-transcript-13794	359.209751356345	-6.04556507302203	1.54428404053814	-3.91480123754649	0.0000904787117243013	0.0111248345752955
nbisL1-transcript-1381	446.949566387466	-2.19294808449676	0.392771095240764	-5.58327257547429	0.0000000236034370681161	0.0000128089498197148
nbisL1-transcript-1382	49.5933539813695	-2.17479746444206	0.521911602379928	-4.16698432172219	0.0000308655717174484	0.00547795954902313
nbisL1-transcript-13876	982.224119777985	0.801516023210619	0.237758498579908	3.37113511398305	0.000748591331126558	0.0463140929116641
nbisL1-transcript-13936	1142.39939739767	-1.45931144283277	0.41086197400837	-3.55182892345993	0.00038256350561284	0.0297398335120902
nbisL1-transcript-14003	8.84804491306732	-18.5356351769138	4.81959372056837	-3.84589163559785	0.000120114842944868	0.0137227560852681
nbisL1-transcript-14215	4788.17521004171	-0.74504298543761	0.194960781812465	-3.82150183493967	0.000132641426888611	0.0145664306910396
nbisL1-transcript-14364	82.2851693905077	-2.8362515709438	0.721563654094631	-3.93070182353148	0.0000846982609510947	0.0107662172332385
nbisL1-transcript-14499	19.9541597834848	-17.9664388345228	2.68340072779452	-6.69539910622642	0.0000000000215083801577239	0.0000000263889121596004
nbisL1-transcript-14560	3433.47665712155	0.221707361658762	0.0597834066733155	3.70851000295575	0.000208482425984031	0.0196475774485035
nbisL1-transcript-14752	101.845229859077	-4.18500447955813	1.07815980973015	-3.88161795847832	0.000103763799629478	0.0125132934262574
nbisL1-transcript-14761	510.725657061682	-2.85232820021865	0.608808153203154	-4.68510184236454	0.00000279820760753723	0.000797602227041345
nbisL1-transcript-14762	281.35004142018	-2.29759029970139	0.670815606718359	-3.42506983542205	0.000614641408259633	0.0410168384663392
nbisL1-transcript-14980	132.430204246984	3.15325400723374	0.825652918689884	3.81910356743753	0.000133937523864976	0.0146495464571541
nbisL1-transcript-14994	503.663015703518	1.89114196759844	0.476650377303137	3.96756628684198	0.0000726103199493219	0.00971085601255884
nbisL1-transcript-1506	314.357009126351	0.516482729679441	0.150587444454363	3.42978613888336	0.000604057149113289	0.040585449263876
nbisL1-transcript-1519	25.1606774386971	-7.47910956695356	1.86884461149722	-4.00199648539089	0.0000628102319336573	0.00894379450290866
nbisL1-transcript-15194	3238.33180009142	-0.655408266509363	0.185173454490767	-3.53942884692494	0.000400993852791821	0.0306657060485973
nbisL1-transcript-1520	8.52961827859925	-7.14998350391631	1.85023418638996	-3.86436676854773	0.000111377762026161	0.0130552640802931
nbisL1-transcript-15349	11.6266053994491	-17.5982173589368	2.86673662173294	-6.13876322837734	0.000000000831664149607516	0.000000651909184382625
nbisL1-transcript-15365	152.968453884405	-1.08815852641567	0.297077349363979	-3.66287947817408	0.000249395896988237	0.0222009552590254
nbisL1-transcript-15366	304.999172306597	-0.769863202632936	0.227269942024049	-3.38743960497632	0.000705482477494271	0.0442400222942463
nbisL1-transcript-15395	11.6942017209153	-4.93607003201166	1.3156627060061	-3.75177468319055	0.000175587234947384	0.0176960577963579
nbisL1-transcript-15516	42.163002632525	-17.6183030722343	2.95044316777175	-5.97140906311376	0.00000000235213156405645	0.0000015168089423786
nbisL1-transcript-15611	60.9999140269945	-4.22135039198994	1.05253784469508	-4.01064001001585	0.0000605543787154788	0.00871828578046987
nbisL1-transcript-15616	1175.90178516743	-1.3368234519283	0.346931966184364	-3.85327263622025	0.000116549489471723	0.0134791395221416
nbisL1-transcript-15626	21.8084380902951	-6.56412961233172	1.62510218791773	-4.0392103715905	0.0000536314472908795	0.00792369534608026
nbisL1-transcript-15676	864.596413923965	-1.54159436784938	0.414910646956127	-3.71548519942508	0.000202814137422292	0.019205409878925
nbisL1-transcript-15723	268.077475530524	-3.70085153594979	1.07060915286793	-3.45677180699977	0.00054668757069607	0.037904119305829
nbisL1-transcript-15841	918.517986046051	1.41134666083406	0.288419220491033	4.89338629523802	0.000000991155883484309	0.000354043390835996
nbisL1-transcript-15883	19.8673502712049	-18.1234017274756	4.77624646160979	-3.79448629235252	0.000147949454849474	0.0154629098755456
nbisL1-transcript-15885	58.3948621848916	-4.93992300497125	1.24967874088098	-3.95295434208058	0.0000771921706506818	0.010084656775887
nbisL1-transcript-15886	13.9267948539274	-18.0290392374989	4.1178564801212	-4.37825828183509	0.0000119631525633065	0.00252833470829707
nbisL1-transcript-16254	1307.23352168355	-0.458030374831982	0.11100881065742	-4.12607226506994	0.0000369011357249139	0.00623540807797213
nbisL1-transcript-16297	12.1204224288606	-2.53019974011429	0.590678572668578	-4.28354752853708	0.0000183936784245573	0.00360452230182348
nbisL1-transcript-16434	5636.69894846617	-1.18960622934145	0.333750663840458	-3.56435614435246	0.00036475042817194	0.0294082638073828
nbisL1-transcript-16466	2413.31285331803	-2.57991915016374	0.523777487219083	-4.92560144931281	0.000000841012622643409	0.00031175753054822
nbisL1-transcript-16474	112.439936802798	-2.49017286986626	0.684900235359415	-3.63581838829343	0.00027709950922929	0.023839850765065
nbisL1-transcript-16528	204.472899982769	1.8312263698859	0.431845615496954	4.24046535190264	0.0000223056865602832	0.0042819331227526
nbisL1-transcript-16749	113.927659323025	-1.52620713779176	0.382949623930487	-3.98539923378746	0.0000673667617403558	0.00927328121732244
nbisL1-transcript-1682	1760.44663293603	-0.836377173440934	0.187639520893901	-4.45736148470478	0.00000829746176854746	0.00184110231947616
nbisL1-transcript-1683	46.3161268434964	-1.75406377771	0.408894783614327	-4.28976804792023	0.000017885982280011	0.0035295421955219
nbisL1-transcript-16843	86.7434905664868	-6.24478698052563	1.52470149774924	-4.09574397988339	0.0000420814781698049	0.00678569847127843
nbisL1-transcript-16848	22.4053927356363	-2.83292599735716	0.796458018025498	-3.55690561616828	0.000375248900259436	0.029707341297099
nbisL1-transcript-16964	21.8748887858426	-3.3647990664063	0.986026161939212	-3.41248457321737	0.000643735704151715	0.0417322158999862
nbisL1-transcript-16965	101.679061277482	-2.74217516061951	0.769615499895518	-3.56304565200647	0.000366576899046254	0.0294713205532372
nbisL1-transcript-16966	283.619507649732	-2.56480838742809	0.669063613359947	-3.83342979085048	0.00012636888016794	0.0142321190968627
nbisL1-transcript-16976	31.0078166151302	-1.79510109007816	0.441819163450229	-4.06297697922372	0.0000484508094981748	0.00743061626754888
nbisL1-transcript-17034	5242.55973005777	-1.09115139918246	0.31971637120908	-3.41287308828141	0.000642818704092979	0.0417322158999862
nbisL1-transcript-17092	11.4610391231467	-17.8076237079826	2.88650016349452	-6.16927860708102	0.000000000686022569770539	0.000000569378555775142
nbisL1-transcript-17095	72.5751583183557	-2.32330848382007	0.65178667860454	-3.56452281104336	0.000364518750861555	0.0294082638073828
nbisL1-transcript-17197	910.544233386373	1.68749943523714	0.282638841558709	5.97051497214908	0.00000000236505877120587	0.0000015168089423786
nbisL1-transcript-17198	583.386280393457	2.27832494471032	0.575966648240127	3.95565429295562	0.000076325468037146	0.0100178064304196
nbisL1-transcript-17314	180.571245360705	-3.96310702026607	1.17849368649794	-3.36285808373145	0.000771400089993919	0.0472193907582178
nbisL1-transcript-17316	17.5633155733469	2.90842520098347	0.752298798283832	3.86605057407809	0.000110612010113055	0.0130552640802931
nbisL1-transcript-1733	2012.40213222633	-0.437366712649419	0.109973153685009	-3.97703164812521	0.0000697808808113049	0.00937688893149625
nbisL1-transcript-17355	298.248676014464	-1.02280351533955	0.24614424239795	-4.15530140122451	0.0000324859015708696	0.00569391090949297
nbisL1-transcript-17366	35.4297007890528	-2.5556016122951	0.738733685973839	-3.45943560015971	0.000541308704213848	0.0377165193190384
nbisL1-transcript-1743	634.323572951104	-1.45189169147011	0.338278172365459	-4.29200524916385	0.0000177066761872302	0.00351876546005246
nbisL1-transcript-1755	2837.370001883	-0.31234190792762	0.0879317592528364	-3.5520943807063	0.000382177750799659	0.0297398335120902
nbisL1-transcript-17627	331.763944983012	-8.90419721354087	1.88269912008059	-4.72948498173183	0.00000225090104106369	0.000683230439765313
nbisL1-transcript-17628	250.476282561676	-20.1413960233799	2.01755751105399	-9.9830591757743	0.0000000000000000000000180804662980737	0.0000000000000000000970905546395948
nbisL1-transcript-17702	77.1673215613341	-4.40031919527687	0.881755388774197	-4.99040805567872	0.000000602518749156625	0.00024641270409349
nbisL1-transcript-1783	83.7696400334638	-20.1573891990483	1.73907041538021	-11.590898804774	0.000000000000000000000000000000458297864030844	0.0000000000000000000000000129327074250864
nbisL1-transcript-1785	53.3723110619468	-19.2929987184346	1.93149448467189	-9.98863774737205	0.0000000000000000000000170914340976103	0.0000000000000000000970905546395948
nbisL1-transcript-18101	4836.82066675914	-0.486782045778293	0.130772211247181	-3.72236609854515	0.00019736457903318	0.0188794273075841
nbisL1-transcript-18136	18.2769812934064	-7.86046357946306	1.81002861720375	-4.34272889652232	0.0000140723744563679	0.00283648810560176
nbisL1-transcript-18164	1287.19533850202	-0.672919110249789	0.138086260263512	-4.8731793370727	0.00000109816449790581	0.000382581530449433
nbisL1-transcript-18211	68.3435852040129	-5.66651654895321	1.68873052037547	-3.35548891938859	0.0007922483022707	0.0480281843589591
nbisL1-transcript-18302	3576.359778	-1.9567734452844	0.289146025900756	-6.76742292821976	0.0000000000131096443612337	0.0000000168155024649842
nbisL1-transcript-18341	68.8895374446142	-4.59705407042211	1.32702852404056	-3.46417125716703	0.000531867786665179	0.0372426230072076
nbisL1-transcript-18343	1843.8836196863	-8.03429890433044	1.17493033542084	-6.83810661970245	0.00000000000802466669412065	0.000000010783241401971
nbisL1-transcript-18344	1492.10444959752	-8.62148275562842	1.40845967809537	-6.12121375550279	0.000000000928652247461414	0.000000708260480300369
nbisL1-transcript-18526	46.5405858073099	-4.16590857094943	1.00405158433297	-4.1490981498894	0.0000333787682909677	0.00581429297779517
nbisL1-transcript-18659	45.7794892610855	-17.908138974077	2.45966456849756	-7.28072404808264	0.00000000000033203324857388	0.000000000585602890094146
nbisL1-transcript-18662	382.311414417996	-8.19828414247711	2.02325536070306	-4.05202640344336	0.0000507759331856627	0.00754129504508535
nbisL1-transcript-18663	124.863985962946	-19.3988352888675	2.53869513239211	-7.64126225372668	0.000000000000021510242018762	0.0000000000404665013018296
nbisL1-transcript-18707	1797.35227849894	-5.13418226778548	1.03697116585246	-4.95113310461707	0.000000737826154928224	0.000286354332170291
nbisL1-transcript-18816	1281.14014365309	-4.08401660431501	0.89439937674577	-4.56621137100354	0.00000496618023863953	0.0012625282896772
nbisL1-transcript-18819	12175.1403859902	-0.359265799169844	0.0964798663257963	-3.72373856693233	0.000196294196105574	0.0188409044894667
nbisL1-transcript-18826	116.61644470761	-4.60933312926083	1.31458502713314	-3.5063027754948	0.000454378031744931	0.0334322518633023
nbisL1-transcript-18957	370.298894370712	-6.90666362995639	1.91604103253412	-3.60465329952865	0.000312569908126148	0.0258663056815595
nbisL1-transcript-19125	153.535940440496	-1.61992734510714	0.473671420260258	-3.4199389615212	0.000626351880386134	0.0412967843752718
nbisL1-transcript-19138	505.451159742239	-0.490062849288896	0.1420639456837	-3.44959339915845	0.000561431478186332	0.0386415484949759
nbisL1-transcript-19268	32.3886719365942	-3.17836774479438	0.811648506224968	-3.9159411006338	0.0000900522330169352	0.0111248345752955
nbisL1-transcript-19485	61.3745995279548	-4.11086836336816	1.15188096969302	-3.56883087014079	0.000358577803405462	0.0290767443514331
nbisL1-transcript-19494	16.6707322273248	-15.5826821663491	3.01149572227304	-5.17439956865933	0.000000228645054312448	0.000104066690123274
nbisL1-transcript-19508	162.710655203382	-7.1355361509703	1.8462408070524	-3.86490003022004	0.000111134708745387	0.0130552640802931
nbisL1-transcript-19509	990.012157862323	-8.4320803963317	1.72957618929553	-4.87522923159931	0.00000108682175862172	0.000382581530449433
nbisL1-transcript-19547	6990.85921056637	-0.362023900204669	0.102729469693496	-3.52405109541403	0.000425002285104748	0.031981705288989
nbisL1-transcript-19607	198.417266540752	0.86262051162107	0.182062829736682	4.73803748337142	0.00000215797902750274	0.000669186925023074
nbisL1-transcript-1961	89.1035812002145	0.867540142638298	0.251204854799225	3.45351662622794	0.000553328193716992	0.038176939605134
nbisL1-transcript-19952	783.374060117991	1.05656722937161	0.307206100679286	3.43927814921435	0.000583267621957765	0.0397565918454738
nbisL1-transcript-19963	1251.87324815936	-0.632447411633295	0.16536695634064	-3.82450899277916	0.000131032963586276	0.0145004674487887
nbisL1-transcript-20117	452.208174365407	-6.16536101630452	1.56693906578003	-3.9346526938719	0.0000833170867354676	0.0107033637627199
nbisL1-transcript-20118	217.511364530823	-19.0213738053031	1.92795901222628	-9.86606752772118	0.0000000000000000000000584097797716091	0.000000000000000000235466510767863
nbisL1-transcript-20119	487.154702535786	-8.93753802906655	1.8000339289401	-4.96520531384048	0.000000686284273566833	0.000272764167827922
nbisL1-transcript-20120	189.523162241702	-7.0472111772475	1.45751441995423	-4.83508847718213	0.00000133086427457879	0.000452477818847456
nbisL1-transcript-20121	113.490500554063	-5.06547705209591	1.42261429056947	-3.56068196817298	0.000369892872045098	0.0295694248052142
nbisL1-transcript-20122	101.282126049716	-18.4258549293882	2.5441550027411	-7.24242623170994	0.000000000000440728171442735	0.000000000690939348330141
nbisL1-transcript-20125	62.3730918328112	-7.91886039580624	1.86573917306007	-4.24435554023246	0.0000219222537908746	0.00423715123099104
nbisL1-transcript-20126	1185.92581122332	-3.65790385866953	0.995014751396038	-3.67623078304857	0.000236705403028746	0.0214777806047208
nbisL1-transcript-20128	204.101610995553	-4.98668995779347	1.03657830551386	-4.81072190230861	0.00000150386138629124	0.000499264287761793
nbisL1-transcript-20129	292.523127867518	-7.00132885983567	1.40452680065249	-4.98483108800995	0.000000620159662936673	0.000250004078977285
nbisL1-transcript-20130	68.3705455920119	-6.27712330274437	1.65129031309384	-3.80134447163541	0.000143913061306355	0.0151841320032025
nbisL1-transcript-20131	374.421388503432	-4.45924599963099	1.1254593942547	-3.96215627360237	0.0000742758958201323	0.00984033570022683
nbisL1-transcript-20134	14.2779349363647	-6.50039048649758	1.75560188496249	-3.70265636086193	0.000213353784194802	0.0200020944724024
nbisL1-transcript-20135	159.441137839363	-8.56574527069363	1.89340299645009	-4.52399477911116	0.00000606832217685506	0.0014531310753793
nbisL1-transcript-20136	686.053541938123	-3.81978495788419	1.02768404393413	-3.71688650848511	0.000201692989415405	0.019205409878925
nbisL1-transcript-20268	359.289017058033	-1.89348798763408	0.554260615310988	-3.41624126868849	0.000634919663862475	0.0416669720803144
nbisL1-transcript-20316	9.93049841725	-19.0652116460711	3.0861214689497	-6.17772561381376	0.000000000650316067534685	0.00000055609906393216
nbisL1-transcript-20317	20.3401673940821	-18.5116539209748	4.11679954435079	-4.49661289590286	0.00000690445261725604	0.00158403860492966
nbisL1-transcript-20324	18.6932824712048	-17.8485468653766	3.78160964547052	-4.71982794066409	0.00000236044216204342	0.000701150709165297
nbisL1-transcript-20341	829.570181579531	-0.687786453737183	0.184106210470271	-3.73581343062974	0.000187109360940389	0.0183334689457529
nbisL1-transcript-2036	4374.13552393154	-0.629241245996334	0.167542814644966	-3.755704160335	0.000172854784244163	0.0175400569049136
nbisL1-transcript-20365	88.7197277621685	-1.23626347082781	0.364263661770906	-3.39386988210018	0.000689124268488872	0.043757095436864
nbisL1-transcript-20461	767.990225715783	0.583783949360208	0.166092496387327	3.51481230072444	0.000440064904153146	0.0327656768609436
nbisL1-transcript-2050	8664.24936378863	-7.57956645887126	2.17753460655762	-3.48080183710766	0.000499915200830742	0.035543928804342
nbisL1-transcript-20582	3417.30328732408	-1.6339351534763	0.360274291911437	-4.5352532505371	0.00000575344070601888	0.00142417844985217
nbisL1-transcript-20742	1106.77153733254	-1.15286668130921	0.254181443381743	-4.53560521952727	0.00000574385332333774	0.00142417844985217
nbisL1-transcript-20819	368.216938716116	-4.56226347110851	1.07792083153126	-4.23246618643365	0.0000231142672713888	0.00434841005420881
nbisL1-transcript-20821	45.526359576334	-14.6063056380158	2.33783403453877	-6.24779407871761	0.000000000416289996544256	0.000000391576247082745
nbisL1-transcript-20832	17.8249988801142	-6.52858686603184	1.84438382909655	-3.53971161698473	0.000400564482666885	0.0306657060485973
nbisL1-transcript-20849	26.7314386775781	-4.90909932547846	1.40500510700055	-3.49400817194079	0.0004758264531214	0.0346065636098783
nbisL1-transcript-20864	11.420773680764	-4.31895764151451	1.22262056150903	-3.53254131125015	0.000411585913996948	0.031221889535161
nbisL1-transcript-20869	202.161035699585	-10.308719311434	2.66251519953597	-3.87179735658623	0.000108035754691913	0.0129180549222504
nbisL1-transcript-20943	437.361671900673	-3.22387069141163	0.914099499658269	-3.52682688549426	0.000420571649824051	0.0317329181454142
nbisL1-transcript-20947	96.0229062897544	-5.79540005877661	1.28539032855861	-4.50866941349666	0.0000065235466097887	0.00153406634818023
nbisL1-transcript-20949	41.1643952528471	-17.123201464944	2.43881016380549	-7.02112928635047	0.00000000000220082083662522	0.00000000310524815943636
nbisL1-transcript-20951	111.631984714795	-8.97170443520723	1.82227032003141	-4.92336638345325	0.00000085067967866377	0.00031175753054822
nbisL1-transcript-20967	9.59541757960263	-5.97895565839718	1.64248302655008	-3.64019326942791	0.000272433473512107	0.0235100923212176
nbisL1-transcript-20968	59.9022686495192	-19.9011425163423	2.74211020674626	-7.2576012690448	0.000000000000394014981561602	0.000000000654041692040403
nbisL1-transcript-20969	20.6861412885718	-6.45030959850986	1.78222606971388	-3.61924320832397	0.000295465849499951	0.0248750993883065
nbisL1-transcript-20970	98.8707462138442	-20.7448837509863	2.08075143495671	-9.96990000942515	0.0000000000000000000000206436559707137	0.0000000000000000000970905546395948
nbisL1-transcript-20972	116.06567296065	-3.7548041770055	0.948834494093495	-3.95728043234009	0.0000758079147170812	0.00999637170748277
nbisL1-transcript-20974	202.010960506168	-22.0256819591698	5.91160693943379	-3.7258366777138	0.000194668425074469	0.0188128365999193
nbisL1-transcript-20975	108.090169103945	-20.2757677516912	1.97637790634544	-10.2590540435577	0.00000000000000000000000107757131803534	0.0000000000000000000101359950078797
nbisL1-transcript-20976	128.58307771709	-9.012767172448	1.89142058414657	-4.76507829511364	0.00000188780330507384	0.00059856091534695
nbisL1-transcript-21297	23.3420701983354	2.35399179617479	0.611407626827555	3.85011846906307	0.000118060705785055	0.0135429067339368
nbisL1-transcript-21338	70.9125183003277	-2.009322039589	0.459013501950435	-4.37747916139941	0.0000120059835894896	0.00252833470829707
nbisL1-transcript-21344	128.404939645747	-2.01601031842607	0.59451279066314	-3.39102934383858	0.000696306454779264	0.0439576551396332
nbisL1-transcript-21396	2984.65823732005	0.942501956476665	0.234337479840709	4.02198554459718	0.0000577096003779666	0.00835131904136328
nbisL1-transcript-21499	56.3102566478927	1.32779798793234	0.317310357819674	4.1845403253017	0.000028574372202681	0.00520219489798357
nbisL1-transcript-21703	316.056446248736	-21.6987988236362	2.7340886323231	-7.93639188104856	0.00000000000000208147648247295	0.00000000000451824498914648
nbisL1-transcript-21704	73.9686156881427	-19.0984058122426	3.26320371134334	-5.85265509041129	0.00000000483786750811661	0.00000284416215024047
nbisL1-transcript-21705	222.471003163669	-21.5317259053775	3.75660979794465	-5.73169082324125	0.00000000994343983366425	0.00000558272382572473
nbisL1-transcript-21706	131.311497027536	-20.7734659595955	4.21472098246373	-4.92878794255374	0.000000827413214375886	0.000311316979952975
nbisL1-transcript-21707	69.2145807065949	-19.1569217743059	3.97283580291183	-4.82197672510531	0.00000142142534530805	0.000477514307372
nbisL1-transcript-21708	64.2164030360637	-19.269002692417	3.63882203666472	-5.29539573473581	0.000000118758940546962	0.0000568009922592325
